BOROUGH,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
4,3995,11,11356,1,1,2,1955,1,950000
4,4000,7,11356,1,0,1,1930,1,870000
4,4001,29,11356,1,0,1,1960,1,665000
4,4001,30,11356,1,0,1,1960,1,657500
4,4001,31,11356,1,0,1,1960,1,680000
4,4004,172,11356,1,0,1,1950,1,710000
4,4006,3,11356,1,0,1,1930,1,900000
4,4006,14,11356,1,0,1,1955,1,760000
4,4016,41,11356,1,0,1,1970,1,945000
4,4022,59,11356,1,0,1,1945,1,608000
4,4023,33,11356,1,0,1,1960,1,406000
4,4023,58,11356,1,0,1,1950,1,505000
4,4024,46,11356,1,0,1,1996,1,800000
4,4024,48,11356,1,0,1,1901,1,630000
4,4026,28,11356,1,0,1,1940,1,720000
4,4027,47,11356,1,0,1,1950,1,765000
4,4029,16,11356,1,0,1,1945,1,845000
4,4030,32,11356,1,0,1,1920,1,690000
4,4036,14,11356,1,0,1,1950,1,580000
4,4039,44,11356,1,0,1,1930,1,677000
4,4042,132,11356,1,0,1,1910,1,866000
4,4045,27,11356,1,1,2,1910,1,575000
4,4046,27,11356,1,0,1,1910,1,687500
4,4048,5,11356,1,0,1,1910,1,628000
4,4050,18,11356,1,0,1,1920,1,950000
4,4056,16,11356,1,1,2,1930,1,1450000
4,4073,46,11356,1,0,1,2006,1,800000
4,4081,11,11356,1,0,1,1910,1,660000
4,4082,43,11356,1,0,1,1901,1,450000
4,4100,16,11356,1,0,1,1945,1,500000
4,4100,19,11356,1,0,1,1945,1,580000
4,4100,30,11356,1,0,1,1945,1,550000
4,4106,18,11357,1,0,1,1945,1,790000
4,4107,5,11357,1,0,1,1925,1,830000
4,4110,15,11357,1,0,1,1960,1,735000
4,4170,8,11356,1,0,1,1920,1,635000
4,4199,31,11356,1,0,1,1920,1,600000
4,4201,27,11356,1,0,1,1901,1,750000
4,4203,13,11356,1,0,1,1920,1,683800
4,4203,14,11356,1,0,1,1920,1,525000
4,4226,55,11356,1,0,1,1910,1,715000
4,4228,54,11356,1,0,1,1920,1,730000
4,4228,57,11356,1,0,1,1910,1,699000
4,4229,45,11356,1,0,1,1960,1,710000
4,4230,26,11356,1,0,1,1960,1,755000
4,4230,29,11356,1,1,2,1940,1,1050000
4,4232,22,11356,1,0,1,1945,1,810000
4,4232,50,11356,1,0,1,1945,1,700000
4,4232,55,11356,1,0,1,1945,1,720000
4,4253,51,11354,1,0,1,1950,1,645000
4,4254,43,11354,1,0,1,1960,1,750000
4,4254,81,11354,1,0,1,1960,1,104000
4,4257,117,11354,1,0,1,1965,1,690000
4,4264,45,11354,1,1,2,1960,1,640000
4,4292,95,11354,1,0,1,1930,1,599000
4,3916,2,11356,2,0,2,2006,1,395000
4,3916,89,11356,2,0,2,2007,1,1500000
4,3922,32,11356,2,0,2,2004,1,465000
4,3922,33,11356,2,0,2,2004,1,550000
4,3922,36,11356,2,0,2,1925,1,900000
4,3930,15,11356,2,0,2,2003,1,600000
4,3933,33,11356,2,0,2,1950,1,600000
4,3936,52,11356,2,0,2,1920,1,995000
4,3939,34,11356,2,0,2,1930,1,950000
4,3940,64,11356,2,0,2,1920,1,950000
4,3941,12,11356,2,0,2,1955,1,790000
4,3941,13,11356,2,0,2,1955,1,822000
4,3941,18,11356,2,0,2,1920,1,980000
4,3943,19,11356,2,0,2,2004,1,990000
4,3943,37,11356,2,0,2,1920,1,830000
4,3944,6,11356,2,0,2,1910,1,1150000
4,3944,21,11356,2,0,2,1930,1,900000
4,3949,62,11356,2,0,2,2004,1,925000
4,3951,64,11356,2,0,2,2007,1,1100000
4,3956,22,11356,2,0,2,1989,1,832000
4,3966,1,11356,2,0,2,1920,1,970000
4,3966,8,11356,2,0,2,1920,1,810000
4,3966,8,11356,2,0,2,1920,1,415000
4,3968,45,11356,2,0,2,1920,1,930000
4,3970,32,11356,2,0,2,1925,1,699000
4,3973,35,11356,2,0,2,1950,1,998000
4,3977,4,11356,2,0,2,1920,1,750000
4,3977,7,11356,2,0,2,1920,1,917500
4,3977,30,11356,2,0,2,2004,1,1080000
4,3978,20,11356,2,0,2,1935,1,1440000
4,3983,30,11356,2,0,2,1999,1,998000
4,3983,38,11420,2,0,2,1999,1,357000
4,3985,7,11356,2,0,2,1999,1,342500
4,3995,5,11356,2,0,2,1970,1,1270000
4,3997,29,11356,2,0,2,1920,1,840000
4,3999,3,11356,2,0,2,1920,1,990000
4,4000,33,11356,2,0,2,1920,1,590000
4,4003,57,11356,2,0,2,1920,1,740000
4,4004,63,11356,2,0,2,2006,1,1280000
4,4004,124,11356,2,0,2,1940,1,800000
4,4006,12,11356,2,0,2,2004,1,990000
4,4006,43,11356,2,0,2,1960,1,648746
4,4007,43,11356,2,0,2,1930,1,575701
4,4007,76,11356,2,0,2,1960,1,1210000
4,4010,23,11356,2,0,2,1920,1,940000
4,4010,23,11356,2,0,2,1920,1,750000
4,4028,35,11356,2,0,2,1930,1,575000
4,4028,36,11356,2,0,2,1930,1,910000
4,4028,38,11356,2,0,2,1930,1,760000
4,4036,48,11356,2,0,2,1930,1,910000
4,4045,18,11356,2,0,2,1910,1,500000
4,4046,5,11356,2,0,2,1910,1,645000
4,4050,24,11356,2,0,2,1910,1,750000
4,4050,25,11356,2,0,2,1910,1,850000
4,4050,26,11356,2,0,2,1910,1,780000
4,4054,7,11356,2,0,2,1955,1,878000
4,4060,8,11356,2,0,2,1920,1,700000
4,4060,26,11356,2,0,2,1920,1,540000
4,4064,21,11356,2,0,2,1920,1,580000
4,4064,21,11356,2,0,2,1920,1,520000
4,4064,27,11356,2,0,2,1920,1,960000
4,4064,39,11356,2,0,2,1920,1,860000
4,4073,33,11356,2,0,2,1930,1,530000
4,4074,17,11356,2,0,2,1910,1,995000
4,4083,5,11356,2,0,2,1925,1,990000
4,4084,25,11356,2,0,2,1910,1,700000
4,4084,25,11356,2,0,2,1910,1,465000
4,4086,25,11356,2,0,2,2004,1,975000
4,4090,22,11356,2,0,2,1920,1,600000
4,4091,50,11356,2,0,2,1925,1,728000
4,4098,16,11356,2,0,2,1910,1,650000
4,4098,20,11356,2,0,2,1910,1,847500
4,4098,30,11356,2,0,2,1910,1,725000
4,4099,44,11356,2,0,2,1910,1,872000
4,4099,71,11356,2,0,2,1970,1,868000
4,4103,1,11356,2,0,2,1915,1,736661
4,4103,1,11356,2,0,2,1915,1,720000
4,4107,8,11357,2,0,2,1925,1,400000
4,4128,28,11356,2,0,2,1920,1,850000
4,4129,27,11356,2,0,2,2000,1,1200000
4,4130,42,11356,2,0,2,1925,1,912825
4,4131,30,11356,2,0,2,1915,1,775000
4,4134,26,11356,2,0,2,1920,1,830000
4,4134,40,11356,2,0,2,1920,1,675000
4,4134,41,11356,2,0,2,1920,1,675000
4,4135,20,11356,2,0,2,1920,1,225000
4,4164,8,11356,2,0,2,1920,1,750000
4,4164,10,11356,2,0,2,1910,1,688000
4,4170,37,11356,2,0,2,1920,1,630000
4,4171,18,11356,2,0,2,1925,1,580000
4,4195,17,11356,2,0,2,2004,1,740000
4,4200,13,11356,2,0,2,1930,1,1070000
4,4200,36,11356,2,0,2,1910,1,630000
4,4201,35,11356,2,0,2,1901,1,595676
4,4201,35,11356,2,0,2,1901,1,696000
4,4201,40,11356,2,0,2,1901,1,965000
4,4202,16,11356,2,0,2,1960,1,1095000
4,4202,38,11356,2,0,2,1931,1,838000
4,4224,4,11356,2,0,2,1960,1,849000
4,4225,25,11356,2,1,3,1920,1,1480000
4,4226,41,11356,2,0,2,1901,1,725000
4,4227,14,11356,2,0,2,1920,1,838000
4,4227,21,11356,2,0,2,1920,1,988000
4,4227,21,11356,2,0,2,1920,1,835000
4,4227,22,11356,2,0,2,1920,1,825000
4,4227,22,11356,2,0,2,1920,1,591000
4,4228,32,11356,2,0,2,1950,1,800000
4,4229,55,11356,2,0,2,1910,1,855000
4,4231,27,11356,2,0,2,1945,1,1355000
4,4232,13,11356,2,0,2,1945,1,990000
4,4232,38,11356,2,0,2,1960,1,930000
4,4257,141,11354,2,0,2,1960,1,725000
4,4262,33,11354,2,0,2,1925,1,660000
4,4265,3,11354,2,0,2,1975,1,860000
4,4267,23,11354,2,0,2,1992,1,1580000
4,4293,40,11354,2,0,2,1901,1,725000
4,3997,23,11356,3,0,3,1989,1,800000
4,4006,19,11356,3,0,3,1965,1,928000
4,4007,55,11356,3,0,3,1960,1,890000
4,4007,83,11356,3,0,3,1960,1,717500
4,4022,26,11356,3,0,3,1925,1,978000
4,4042,140,11356,3,0,3,1990,1,1200000
4,4049,41,11356,3,0,3,2003,1,1230000
4,4061,4,11356,3,0,3,1930,1,1555677
4,4092,7,11356,3,0,3,1935,1,820000
4,4131,3,11356,3,0,3,1915,1,1200000
4,4167,7,11356,3,0,3,1987,1,1173000
4,4198,17,11356,3,0,3,2010,1,1180000
4,4226,22,11356,3,0,3,2007,1,201400
4,4234,44,11356,3,0,3,1961,1,995000
4,4261,114,11356,3,0,3,1987,1,600000
4,4295,22,11354,3,0,3,1935,1,1130000
4,3916,1021,11356,1,0,1,1998,1,670000
4,3916,1032,11420,1,0,1,0,1,725000
4,3916,1135,11420,1,0,1,0,1,550000
4,3916,1161,11356,1,0,1,0,1,505000
4,3916,1242,11356,1,0,1,2012,1,530000
4,3916,1247,11356,1,0,1,2012,1,685000
4,3916,1328,11356,1,0,1,0,1,600000
4,3916,1333,11356,1,0,1,0,1,688000
4,3916,1333,11356,1,0,1,0,1,540053
4,3916,1333,11356,1,0,1,0,1,510731
4,3916,1340,11356,1,0,1,0,1,590000
4,3916,1454,11356,1,0,1,0,1,435000
4,3924,1002,11356,1,0,1,0,1,772500
4,3924,1003,11356,1,0,1,0,1,760000
4,3924,1004,11356,1,0,1,0,1,730000
4,3924,1007,11356,1,0,1,0,1,685000
4,3924,1008,11356,1,0,1,0,1,730000
4,3930,1008,11356,1,0,1,0,1,590000
4,3930,1037,11356,1,0,1,0,1,450000
4,3930,1044,11356,1,0,1,0,1,545000
4,3930,1054,11356,1,0,1,0,1,586000
4,3930,1059,11356,1,0,1,0,1,547000
4,3930,1062,11356,1,0,1,0,1,580000
4,3930,1065,11356,1,0,1,0,1,590000
4,3930,1068,11356,1,0,1,0,1,576000
4,3930,1083,11356,1,0,1,0,1,570000
4,4019,1027,11356,1,0,1,1985,1,360000
4,4019,1044,11356,1,0,1,0,1,475000
4,4019,1065,11356,1,0,1,0,1,150000
4,4019,1068,11356,1,0,1,0,1,490000
4,4019,1072,11356,1,0,1,0,1,375180
4,4019,1075,11356,1,0,1,0,1,480000
4,4019,1077,11356,1,0,1,0,1,480000
4,4019,1078,11356,1,0,1,0,1,465000
4,4019,1108,11356,1,0,1,0,1,490000
4,4252,1003,11354,1,0,1,0,1,449000
4,4252,1015,11354,1,0,1,0,1,550000
4,4252,1022,11354,1,0,1,0,1,477250
4,4252,1027,11354,1,0,1,0,1,565000
4,4252,1035,11354,1,0,1,0,1,480000
4,4252,1070,11354,1,0,1,0,1,485000
4,4090,17,11356,0,0,0,0,1,594137
4,4130,11,11356,2,0,2,1925,1,790000
4,3995,1,11356,4,0,4,1928,2,1200000
4,4036,24,11356,6,0,6,1930,2,1300000
4,4040,22,11356,6,0,6,1929,2,1200000
4,4060,4,11356,4,0,4,1920,2,450000
4,4067,27,11356,6,0,6,1926,2,1820000
4,4259,1008,11102,1,0,1,1983,2,360000
4,4044,1025,11356,1,0,1,2002,2,560000
4,4056,22,11356,2,2,4,1930,2,770000
4,4092,40,11356,0,1,1,1925,4,4100000
4,4081,39,11356,1,1,2,1930,4,1310000
4,4128,9,11356,0,1,1,1929,4,930000
4,4128,41,11356,0,1,1,1931,4,600000
4,4164,33,11356,0,1,1,1929,4,2700000
4,4049,10,11356,0,1,1,1928,4,535000
4,4092,25,11356,1,1,2,1948,4,1075000
4,4094,60,11356,0,1,1,1901,4,2400000
4,4092,19,11356,0,3,3,2009,4,3000000
4,4294,1,11354,0,1,1,1955,4,446250
4,4294,1,11354,0,1,1,1955,4,2607500
4,4387,1,11357,0,1,1,1920,4,27000000
4,4092,21,0,0,0,0,0,4,1250000
4,4127,20,0,0,0,0,0,4,12500000
4,4132,25,11356,0,0,0,0,4,810000
4,4317,1,11354,0,1,1,1950,4,3296800
4,4273,60,11354,0,1,1,2000,4,5850000
4,3997,13,11356,0,0,0,1931,4,2200000
4,4044,1001,11356,0,0,1,2002,4,16000000
4,4259,1001,11354,0,0,1,1983,4,90000
4,4259,1002,11354,0,0,1,1983,4,135000
4,1626,53,11368,1,0,1,1925,1,700000
4,1719,57,11368,1,0,1,1910,1,699000
4,1720,43,11368,1,0,1,1901,1,650000
4,1722,40,11368,1,0,1,1925,1,565000
4,1724,26,11368,1,0,1,1901,1,446160
4,1735,40,11368,1,0,1,1925,1,650000
4,1735,40,11368,1,0,1,1925,1,545000
4,1737,21,11368,1,0,1,1920,1,742000
4,1739,5,11368,1,0,1,1930,1,650000
4,1741,1,11368,1,0,1,1920,1,640000
4,1743,31,11368,1,2,3,1930,1,950000
4,1747,31,11368,1,0,1,1925,1,880000
4,1747,31,11368,1,0,1,1925,1,300000
4,1752,4,11368,1,0,1,1908,1,495000
4,1771,9,11368,1,0,1,1905,1,720000
4,1778,58,11368,1,0,1,1920,1,488000
4,1780,72,11368,1,0,1,1901,1,765000
4,1882,35,11368,1,0,1,1920,1,539000
4,1895,48,11368,1,0,1,1930,1,738000
4,1903,49,11368,1,0,1,1965,1,812000
4,1905,18,11368,1,0,1,1955,1,717000
4,1905,22,11368,1,0,1,1920,1,572256
4,1933,54,11368,1,0,1,1920,1,700000
4,1967,38,11368,1,0,1,1950,1,380000
4,1970,13,11368,1,0,1,1905,1,695000
4,1972,16,11368,1,0,1,1950,1,650000
4,1980,49,11368,1,0,1,1920,1,710000
4,1983,25,11368,1,0,1,1920,1,800000
4,1983,25,11368,1,0,1,1920,1,650000
4,1987,65,11368,1,0,1,1915,1,650000
4,1989,48,11368,1,0,1,1915,1,780000
4,1990,74,11368,1,0,1,1915,1,612000
4,1992,70,11368,1,0,1,1910,1,640000
4,1993,24,11368,1,0,1,1901,1,580000
4,1997,36,11368,1,0,1,1910,1,658000
4,2005,9,11368,1,0,1,1920,1,680000
4,2006,24,11368,1,0,1,1920,1,627000
4,2014,68,11368,1,0,1,1910,1,580000
4,2015,43,11368,1,0,1,1915,1,626223
4,1598,2,11373,2,0,2,1920,1,990000
4,1611,25,11368,2,0,2,1960,1,560000
4,1621,25,11368,2,0,2,1910,1,998800
4,1624,25,11368,2,0,2,1935,1,725000
4,1626,65,11368,2,0,2,1925,1,645000
4,1627,214,11368,2,0,2,1910,1,830000
4,1715,62,11368,2,0,2,1920,1,880000
4,1716,47,11368,2,0,2,1920,1,870000
4,1718,63,11368,2,0,2,1925,1,1260000
4,1719,8,11368,2,1,3,1930,1,850000
4,1720,8,11368,2,1,3,1901,1,990000
4,1721,25,11368,2,0,2,1910,1,645000
4,1726,29,11368,2,0,2,2007,1,380250
4,1726,40,11368,2,0,2,1910,1,820000
4,1732,41,11368,2,0,2,1930,1,600000
4,1732,41,11368,2,0,2,1930,1,295000
4,1740,15,11368,2,0,2,1920,1,835000
4,1740,53,11368,2,0,2,1996,1,400000
4,1741,4,11368,2,0,2,1930,1,800000
4,1741,12,11368,2,0,2,1920,1,845000
4,1742,5,11368,2,0,2,1930,1,950000
4,1742,21,11368,2,0,2,1930,1,980000
4,1742,38,11368,2,0,2,1930,1,1050000
4,1743,24,11368,2,0,2,1930,1,990000
4,1743,128,11368,2,0,2,1960,1,990000
4,1745,43,11368,2,0,2,1920,1,760000
4,1747,9,11368,2,0,2,1915,1,710000
4,1747,9,11368,2,0,2,1915,1,250000
4,1747,28,11368,2,0,2,1925,1,1200000
4,1748,26,11368,2,0,2,1925,1,847000
4,1749,5,11368,2,0,2,1915,1,400000
4,1749,54,11368,2,0,2,1915,1,830000
4,1753,23,11368,2,0,2,1915,1,427500
4,1753,86,11368,2,0,2,2004,1,900000
4,1754,25,11368,2,0,2,1920,1,910000
4,1754,94,11368,2,0,2,1920,1,975000
4,1754,94,11368,2,0,2,1920,1,910000
4,1754,170,11368,2,0,2,2006,1,930000
4,1755,35,11368,2,0,2,1920,1,600000
4,1755,49,11368,2,0,2,1920,1,860000
4,1756,4,11368,2,0,2,1915,1,930000
4,1760,12,11368,2,0,2,1935,1,950000
4,1761,6,11368,2,1,3,1931,1,1660000
4,1762,26,11368,2,0,2,1920,1,135000
4,1762,26,11368,2,0,2,1920,1,265000
4,1765,31,11368,2,0,2,1920,1,900000
4,1766,18,11368,2,0,2,1925,1,995000
4,1766,18,11368,2,0,2,1925,1,794235
4,1766,28,11368,2,0,2,1925,1,990000
4,1766,64,11368,2,0,2,1925,1,600000
4,1767,29,11368,2,0,2,1920,1,997000
4,1768,7,11368,2,1,3,1930,1,1450000
4,1768,14,11368,2,0,2,1935,1,937527
4,1768,14,11368,2,0,2,1935,1,890000
4,1768,33,11368,2,0,2,1915,1,1060000
4,1768,94,11368,2,0,2,1935,1,938000
4,1770,2,11368,2,0,2,1925,1,1070000
4,1770,86,11368,2,0,2,1920,1,999900
4,1771,14,11368,2,0,2,1905,1,1070000
4,1773,29,11368,2,0,2,2006,1,850000
4,1774,7,11368,2,0,2,1910,1,875000
4,1777,56,11368,2,0,2,1925,1,900000
4,1778,13,11368,2,0,2,1920,1,783000
4,1780,3,11368,2,0,2,1925,1,515000
4,1780,70,11368,2,0,2,1901,1,1150000
4,1780,78,11368,2,1,3,1901,1,1325000
4,1879,6,11368,2,0,2,1925,1,850000
4,1879,45,11368,2,0,2,1925,1,780000
4,1882,65,11368,2,0,2,1920,1,495000
4,1883,4,11368,2,0,2,1930,1,700000
4,1883,104,11368,2,0,2,1930,1,225000
4,1887,41,11368,2,0,2,1930,1,990000
4,1904,11,11368,2,0,2,1935,1,920000
4,1905,15,11368,2,0,2,2002,1,1150000
4,1929,70,11368,2,1,3,1910,1,965000
4,1933,11,11368,2,0,2,1922,1,920000
4,1933,30,11368,2,0,2,1920,1,900000
4,1934,45,11368,2,0,2,1920,1,16000
4,1935,35,11368,2,0,2,1920,1,385000
4,1935,52,11368,2,0,2,1920,1,1200000
4,1935,57,11368,2,0,2,1920,1,700000
4,1935,57,11368,2,0,2,1920,1,1200000
4,1938,16,11368,2,0,2,1920,1,880000
4,1942,96,11368,2,0,2,1910,1,620000
4,1943,86,11368,2,0,2,1920,1,775000
4,1943,104,11368,2,0,2,1925,1,302500
4,1944,15,11368,2,0,2,1920,1,690000
4,1944,65,11368,2,0,2,1920,1,408000
4,1944,81,11368,2,0,2,1920,1,640000
4,1944,137,11368,2,1,3,1910,1,1300000
4,1951,10,11368,2,0,2,1925,1,1125000
4,1952,13,11368,2,0,2,1920,1,680000
4,1952,13,11368,2,0,2,1920,1,504500
4,1955,8,11368,2,0,2,1910,1,800000
4,1967,5,11368,2,0,2,1920,1,1200000
4,1967,73,11368,2,0,2,1920,1,630000
4,1972,27,11368,2,0,2,1910,1,850000
4,1980,48,11368,2,0,2,1920,1,685000
4,1980,54,11368,2,0,2,1915,1,815000
4,1980,63,11368,2,0,2,2007,1,978000
4,1981,23,11368,2,0,2,1920,1,900000
4,1982,20,11368,2,0,2,1930,1,500000
4,1989,33,11368,2,0,2,1901,1,710000
4,1989,34,11368,2,0,2,1930,1,750000
4,1990,51,11368,2,0,2,1960,1,910000
4,1992,66,11368,2,0,2,1901,1,1050000
4,1993,76,11368,2,0,2,1930,1,835000
4,1996,79,11368,2,0,2,1930,1,980000
4,2003,69,11368,2,0,2,1910,1,225000
4,2006,37,11368,2,0,2,1920,1,750000
4,2006,64,11368,2,0,2,1970,1,1350000
4,2009,13,11368,2,0,2,1930,1,650000
4,2010,40,11368,2,0,2,1930,1,930000
4,2014,56,11368,2,0,2,1920,1,355000
4,2015,18,11368,2,0,2,1920,1,955000
4,1606,26,11368,3,0,3,1931,1,1480000
4,1610,162,11368,3,0,3,1964,1,932500
4,1612,49,11368,3,0,3,1925,1,685000
4,1615,13,11368,3,0,3,1978,1,900000
4,1617,12,11368,3,0,3,1950,1,988000
4,1627,220,11368,3,0,3,1920,1,750000
4,1629,130,11368,3,0,3,1905,1,1170000
4,1711,35,11368,3,0,3,1920,1,960000
4,1712,25,11368,3,0,3,1910,1,1288000
4,1716,50,11368,3,0,3,1910,1,380000
4,1718,24,11368,3,0,3,1910,1,450000
4,1718,57,11368,3,0,3,2001,1,1500000
4,1723,27,11368,3,0,3,1920,1,860000
4,1741,9,11368,3,0,3,1920,1,995000
4,1746,13,11368,3,0,3,2006,1,1150000
4,1746,113,11368,3,0,3,2006,1,1150000
4,1746,115,11368,3,0,3,2006,1,998000
4,1753,6,11368,3,0,3,2006,1,990000
4,1753,87,11368,3,0,3,2005,1,640000
4,1753,176,11368,3,0,3,2004,1,1373400
4,1760,9,11368,3,0,3,1967,1,950000
4,1761,3,11368,3,0,3,1960,1,980000
4,1763,7,11368,3,0,3,1931,1,515000
4,1774,22,11368,3,0,3,1915,1,265000
4,1774,141,11368,3,0,3,2004,1,1224000
4,1778,1,11368,3,0,3,1920,1,1380000
4,1779,67,11368,3,0,3,1915,1,1200000
4,1781,110,11368,3,0,3,1960,1,1310000
4,1879,8,11368,3,0,3,1930,1,980000
4,1881,28,11368,3,0,3,1925,1,858000
4,1883,27,11368,3,0,3,1925,1,550000
4,1892,92,11368,3,0,3,1970,1,1270000
4,1927,16,11368,3,0,3,2013,1,1109892
4,1927,17,11368,3,0,3,2013,1,1109892
4,1929,61,11368,3,0,3,1901,1,840000
4,1930,22,11368,3,0,3,1920,1,650000
4,1934,4,11368,3,0,3,1920,1,665000
4,1935,22,11368,3,0,3,1920,1,870000
4,1939,41,11368,3,0,3,1989,1,1310000
4,1939,46,11368,3,0,3,1915,1,925000
4,1940,134,11368,3,0,3,1969,1,1100000
4,1941,50,11368,3,0,3,2013,1,980000
4,1942,36,11368,3,0,3,1920,1,700000
4,1942,109,11368,3,0,3,1920,1,640000
4,1942,110,11368,3,0,3,1920,1,475000
4,1943,26,11368,3,0,3,2014,1,987702
4,1950,7,11368,3,0,3,1960,1,1105000
4,1951,2,11368,3,0,3,2002,1,1400000
4,1952,26,11368,3,0,3,1920,1,500000
4,1952,35,11368,3,0,3,1965,1,1048000
4,1958,15,11368,3,0,3,2004,1,600000
4,1958,19,11368,3,0,3,1935,1,999000
4,1959,23,11368,3,0,3,1920,1,795000
4,1960,44,11368,3,0,3,1960,1,1320000
4,1970,20,11368,3,0,3,1910,1,345000
4,1970,20,11368,3,0,3,1910,1,345000
4,1972,24,11368,3,0,3,1989,1,1408000
4,1981,34,11368,3,0,3,1920,1,1100000
4,1983,23,11368,3,0,3,1930,1,1100000
4,1991,81,11368,3,0,3,1915,1,1300000
4,1997,1,11368,3,0,3,1910,1,900000
4,1998,68,11368,3,0,3,1915,1,700000
4,1999,146,11368,3,0,3,1965,1,500000
4,1999,148,11368,3,0,3,1965,1,535000
4,2003,63,11368,3,0,3,1915,1,855000
4,2008,18,11368,3,0,3,1920,1,960000
4,2009,62,11368,3,0,3,2004,1,1280000
4,2009,63,11368,3,0,3,2004,1,1350000
4,1760,1014,11368,1,0,1,0,1,314000
4,1760,1016,11368,1,0,1,0,1,260000
4,1768,1007,11368,1,0,1,0,1,425000
4,1931,1019,11368,1,0,1,0,1,360000
4,1931,1032,11368,1,0,1,0,1,450000
4,1939,1006,11368,1,0,1,0,1,490000
4,1991,1022,11368,1,0,1,2009,1,350000
4,1998,1004,11368,1,0,1,1989,1,420000
4,1741,16,11368,0,0,0,0,1,535000
4,1755,26,11368,0,0,0,0,1,750000
4,1771,42,11368,0,0,0,0,1,610000
4,2009,10,0,0,0,0,0,1,1100000
4,1617,29,11368,9,0,9,1931,2,2000000
4,1714,17,11368,7,0,7,1910,2,430000
4,1719,17,11368,4,0,4,1930,2,350000
4,1736,12,11368,4,0,4,1933,2,960000
4,1738,25,11368,4,0,4,1930,2,850000
4,1749,1,11368,5,0,5,1931,2,1155000
4,1754,15,11368,4,0,4,2004,2,1420000
4,1754,21,11368,4,0,4,1931,2,1010000
4,1769,89,11368,7,0,7,1931,2,1100000
4,1773,5,11368,7,1,8,2014,2,1769969
4,1774,59,11368,4,0,4,1931,2,875712
4,1778,40,11368,6,0,6,1931,2,515000
4,1779,11,11368,4,0,4,1931,2,1550000
4,1779,27,11368,4,0,4,1931,2,1102000
4,1785,21,11368,8,0,8,0,2,2318062
4,1785,22,11368,8,0,8,0,2,2153222
4,1786,5,11368,5,0,5,1931,2,770000
4,1931,22,11368,4,0,4,1931,2,660000
4,1933,21,11368,6,0,6,1931,2,1200000
4,1938,19,11368,7,0,7,2015,2,2060500
4,1941,73,11368,4,0,4,1931,2,1088000
4,1943,64,11368,4,0,4,1930,2,990000
4,1943,88,11368,4,0,4,1931,2,1200000
4,1949,156,11368,4,0,4,1965,2,1260000
4,1949,177,11368,4,0,4,1987,2,1340000
4,1950,4,11368,5,0,5,1920,2,564437
4,1950,27,11368,5,0,5,1920,2,985000
4,1951,49,11368,5,0,5,1985,2,1100000
4,1951,55,11368,4,0,4,1990,2,1225000
4,1980,1,11368,4,0,4,2012,2,1313568
4,1980,3,11368,4,0,4,2012,2,1313568
4,1986,18,11368,4,0,4,1946,2,870000
4,1986,24,11368,7,0,7,1932,2,1450000
4,1987,53,11368,6,0,6,1990,2,1265000
4,1997,68,11368,7,0,7,2004,2,1450000
4,1999,13,11368,6,0,6,1931,2,1210000
4,1999,67,11368,4,0,4,2014,2,1699912
4,2001,38,11368,7,1,8,2007,2,1770000
4,2004,41,11368,6,0,6,1931,2,1250000
4,1772,119,11368,9,0,9,2007,2,2820000
4,1727,8,11368,0,0,0,1953,2,70000
4,1727,8,11368,0,0,0,1953,2,115000
4,1727,8,11368,0,0,0,1953,2,93000
4,1727,8,11368,0,0,0,1953,2,112500
4,1727,8,11368,0,0,0,1953,2,106000
4,1727,8,11368,0,0,0,1953,2,100000
4,1727,8,11368,0,0,0,1953,2,92000
4,1727,8,11368,0,0,0,1953,2,79000
4,1727,8,11368,0,0,0,1953,2,175000
4,1727,8,11368,0,0,0,1953,2,100000
4,1727,8,11368,0,0,0,1953,2,67888
4,1727,8,11368,0,0,0,1953,2,112000
4,1727,8,11368,0,0,0,1953,2,110000
4,1727,8,11368,0,0,0,1953,2,150000
4,1727,8,11368,0,0,0,1953,2,120000
4,1727,8,11368,0,0,0,1953,2,148000
4,1907,1,11368,0,0,0,1964,2,200000
4,1907,1,11368,0,0,0,1964,2,170000
4,1907,1,11368,0,0,0,1964,2,285000
4,1907,1,11368,0,0,0,1964,2,28000
4,1908,1,11368,0,0,0,1965,2,233900
4,1908,1,11368,0,0,0,1965,2,28000
4,1908,1,11368,0,0,0,1965,2,173500
4,1908,1,11368,0,0,0,1965,2,330000
4,1908,1,11368,0,0,0,1965,2,250000
4,1908,1,11368,0,0,0,1965,2,195000
4,1908,1,11368,0,0,0,1965,2,270000
4,1945,1,11368,0,0,0,1962,2,230000
4,1945,1,11368,0,0,0,1962,2,266500
4,1945,1,11368,0,0,0,1962,2,170000
4,1945,1,11368,0,0,0,1962,2,175500
4,1945,1,11368,0,0,0,1962,2,125000
4,1946,1,11368,0,0,0,1962,2,158000
4,1946,1,11368,0,0,0,1962,2,165000
4,1946,1,11368,0,0,0,1962,2,162000
4,1946,1,11368,0,0,0,1962,2,100000
4,1946,1,11368,0,0,0,1962,2,160000
4,1946,1,11368,0,0,0,1962,2,189000
4,1946,1,11368,0,0,0,1962,2,240000
4,1946,1,11368,0,0,0,1962,2,124000
4,1946,1,11368,0,0,0,1962,2,169000
